dateday,season,year,month,hour,holiday,weekday,workingday,weather_condition,temp,hum,casual,registered,count,temp_group,count_group
2011-08-06,Fall,0,Aug,5,0,Sat,0,Clear/Partly Cloudy,0.64,0.89,2,4,6,Panas,Rendah
2011-08-06,Fall,0,Aug,6,0,Sat,0,Clear/Partly Cloudy,0.64,0.89,5,22,27,Panas,Tinggi
2011-08-06,Fall,0,Aug,7,0,Sat,0,Clear/Partly Cloudy,0.68,0.83,14,49,63,Panas,Sangat Tinggi
2011-08-06,Fall,0,Aug,8,0,Sat,0,Clear/Partly Cloudy,0.68,0.83,27,94,121,Panas,
2011-08-06,Fall,0,Aug,9,0,Sat,0,Clear/Partly Cloudy,0.74,0.7,60,155,215,Panas,
2011-08-06,Fall,0,Aug,10,0,Sat,0,Misty/Cloudy,0.74,0.7,91,199,290,Panas,
2011-08-06,Fall,0,Aug,11,0,Sat,0,Clear/Partly Cloudy,0.78,0.62,138,211,349,Panas,
2011-08-06,Fall,0,Aug,12,0,Sat,0,Clear/Partly Cloudy,0.8,0.55,130,252,382,Panas,
2011-08-06,Fall,0,Aug,13,0,Sat,0,Misty/Cloudy,0.8,0.59,176,265,441,Panas,
2011-08-06,Fall,0,Aug,14,0,Sat,0,Clear/Partly Cloudy,0.82,0.52,176,204,380,Panas,
2011-08-06,Fall,0,Aug,15,0,Sat,0,Misty/Cloudy,0.84,0.53,130,232,362,Panas,
2011-08-06,Fall,0,Aug,16,0,Sat,0,Light Snow/Rain,0.74,0.79,155,188,343,Panas,
2011-08-06,Fall,0,Aug,17,0,Sat,0,Light Snow/Rain,0.74,0.79,61,88,149,Panas,
2011-08-06,Fall,0,Aug,18,0,Sat,0,Misty/Cloudy,0.72,0.79,81,130,211,Panas,
2011-08-06,Fall,0,Aug,19,0,Sat,0,Light Snow/Rain,0.72,0.84,57,114,171,Panas,
2011-08-06,Fall,0,Aug,20,0,Sat,0,Light Snow/Rain,0.72,0.79,58,79,137,Panas,
2011-08-06,Fall,0,Aug,21,0,Sat,0,Misty/Cloudy,0.7,0.84,28,86,114,Panas,
2011-08-06,Fall,0,Aug,22,0,Sat,0,Misty/Cloudy,0.7,0.84,24,96,120,Panas,
2011-08-06,Fall,0,Aug,23,0,Sat,0,Light Snow/Rain,0.7,0.84,29,79,108,Panas,
2011-08-07,Fall,0,Aug,0,0,Sun,0,Misty/Cloudy,0.7,0.84,14,66,80,Panas,Sangat Tinggi
2011-08-07,Fall,0,Aug,1,0,Sun,0,Misty/Cloudy,0.7,0.84,10,63,73,Panas,Sangat Tinggi
2011-08-07,Fall,0,Aug,2,0,Sun,0,Misty/Cloudy,0.7,0.84,18,48,66,Panas,Sangat Tinggi
2011-08-07,Fall,0,Aug,3,0,Sun,0,Misty/Cloudy,0.7,0.84,9,23,32,Panas,Sangat Tinggi
2011-08-07,Fall,0,Aug,4,0,Sun,0,Clear/Partly Cloudy,0.7,0.84,1,5,6,Panas,Rendah
2011-08-07,Fall,0,Aug,5,0,Sun,0,Clear/Partly Cloudy,0.7,0.89,1,4,5,Panas,Rendah
2011-08-07,Fall,0,Aug,6,0,Sun,0,Clear/Partly Cloudy,0.7,0.89,3,10,13,Panas,Sedang
2011-08-07,Fall,0,Aug,7,0,Sun,0,Clear/Partly Cloudy,0.7,0.84,11,28,39,Panas,Sangat Tinggi
2011-08-07,Fall,0,Aug,8,0,Sun,0,Clear/Partly Cloudy,0.72,0.79,23,66,89,Panas,Sangat Tinggi
2011-08-07,Fall,0,Aug,9,0,Sun,0,Clear/Partly Cloudy,0.76,0.75,82,102,184,Panas,
2011-08-07,Fall,0,Aug,10,0,Sun,0,Clear/Partly Cloudy,0.8,0.66,88,178,266,Panas,
2011-08-07,Fall,0,Aug,11,0,Sun,0,Clear/Partly Cloudy,0.82,0.63,113,156,269,Panas,
2011-08-07,Fall,0,Aug,12,0,Sun,0,Clear/Partly Cloudy,0.9,0.42,161,209,370,Panas,
2011-08-07,Fall,0,Aug,13,0,Sun,0,Clear/Partly Cloudy,0.9,0.42,118,206,324,Panas,
2011-08-07,Fall,0,Aug,14,0,Sun,0,Clear/Partly Cloudy,0.86,0.47,130,192,322,Panas,
2011-08-07,Fall,0,Aug,15,0,Sun,0,Light Snow/Rain,0.72,0.74,118,208,326,Panas,
2011-08-07,Fall,0,Aug,16,0,Sun,0,Light Snow/Rain,0.72,0.74,74,119,193,Panas,
2011-08-07,Fall,0,Aug,17,0,Sun,0,Light Snow/Rain,0.74,0.74,63,131,194,Panas,
2011-08-07,Fall,0,Aug,18,0,Sun,0,Clear/Partly Cloudy,0.72,0.74,74,155,229,Panas,
2011-08-07,Fall,0,Aug,19,0,Sun,0,Clear/Partly Cloudy,0.72,0.79,68,160,228,Panas,
2011-08-07,Fall,0,Aug,20,0,Sun,0,Clear/Partly Cloudy,0.72,0.84,50,133,183,Panas,
2011-08-07,Fall,0,Aug,21,0,Sun,0,Clear/Partly Cloudy,0.72,0.84,36,100,136,Panas,
2011-08-07,Fall,0,Aug,22,0,Sun,0,Clear/Partly Cloudy,0.7,0.89,21,82,103,Panas,
2011-08-07,Fall,0,Aug,23,0,Sun,0,Clear/Partly Cloudy,0.7,0.79,12,43,55,Panas,Sangat Tinggi
2011-08-08,Fall,0,Aug,0,0,Mon,1,Clear/Partly Cloudy,0.7,0.79,13,17,30,Panas,Tinggi
2011-08-08,Fall,0,Aug,1,0,Mon,1,Clear/Partly Cloudy,0.68,0.83,4,8,12,Panas,Sedang
2011-08-08,Fall,0,Aug,2,0,Mon,1,Clear/Partly Cloudy,0.66,0.89,4,3,7,Panas,Rendah
2011-08-08,Fall,0,Aug,3,0,Mon,1,Clear/Partly Cloudy,0.66,0.89,1,0,1,Panas,Rendah
2011-08-08,Fall,0,Aug,4,0,Mon,1,Clear/Partly Cloudy,0.66,0.89,2,8,10,Panas,Rendah
2011-08-08,Fall,0,Aug,5,0,Mon,1,Clear/Partly Cloudy,0.7,0.79,1,14,15,Panas,Sedang
2011-08-08,Fall,0,Aug,6,0,Mon,1,Clear/Partly Cloudy,0.7,0.65,8,87,95,Panas,Sangat Tinggi
2011-08-08,Fall,0,Aug,7,0,Mon,1,Clear/Partly Cloudy,0.72,0.62,18,249,267,Panas,
2011-08-08,Fall,0,Aug,8,0,Mon,1,Clear/Partly Cloudy,0.74,0.58,29,320,349,Panas,
2011-08-08,Fall,0,Aug,9,0,Mon,1,Clear/Partly Cloudy,0.76,0.55,37,146,183,Panas,
2011-08-08,Fall,0,Aug,10,0,Mon,1,Clear/Partly Cloudy,0.8,0.52,62,62,124,Panas,
2011-08-08,Fall,0,Aug,11,0,Mon,1,Clear/Partly Cloudy,0.82,0.48,90,89,179,Panas,
2011-08-08,Fall,0,Aug,12,0,Mon,1,Clear/Partly Cloudy,0.82,0.46,48,134,182,Panas,
2011-08-08,Fall,0,Aug,13,0,Mon,1,Clear/Partly Cloudy,0.84,0.44,43,108,151,Panas,
2011-08-08,Fall,0,Aug,14,0,Mon,1,Clear/Partly Cloudy,0.82,0.43,41,109,150,Panas,
2011-08-08,Fall,0,Aug,15,0,Mon,1,Clear/Partly Cloudy,0.84,0.41,40,86,126,Panas,
2011-08-08,Fall,0,Aug,16,0,Mon,1,Clear/Partly Cloudy,0.86,0.39,64,218,282,Panas,
2011-08-08,Fall,0,Aug,17,0,Mon,1,Clear/Partly Cloudy,0.86,0.39,67,460,527,Panas,
2011-08-08,Fall,0,Aug,18,0,Mon,1,Clear/Partly Cloudy,0.84,0.41,64,465,529,Panas,
2011-08-08,Fall,0,Aug,19,0,Mon,1,Clear/Partly Cloudy,0.82,0.43,64,352,416,Panas,
2011-08-08,Fall,0,Aug,20,0,Mon,1,Clear/Partly Cloudy,0.8,0.55,71,215,286,Panas,
2011-08-08,Fall,0,Aug,21,0,Mon,1,Clear/Partly Cloudy,0.76,0.58,30,156,186,Panas,
2011-08-08,Fall,0,Aug,22,0,Mon,1,Clear/Partly Cloudy,0.76,0.58,26,121,147,Panas,
2011-08-08,Fall,0,Aug,23,0,Mon,1,Clear/Partly Cloudy,0.74,0.66,19,53,72,Panas,Sangat Tinggi
2011-08-09,Fall,0,Aug,0,0,Tue,1,Clear/Partly Cloudy,0.72,0.79,10,25,35,Panas,Sangat Tinggi
2011-08-09,Fall,0,Aug,1,0,Tue,1,Clear/Partly Cloudy,0.72,0.66,5,9,14,Panas,Sedang
2011-08-09,Fall,0,Aug,2,0,Tue,1,Clear/Partly Cloudy,0.72,0.7,9,3,12,Panas,Sedang
2011-08-09,Fall,0,Aug,3,0,Tue,1,Clear/Partly Cloudy,0.72,0.62,0,3,3,Panas,Rendah
2011-08-09,Fall,0,Aug,4,0,Tue,1,Clear/Partly Cloudy,0.7,0.74,1,6,7,Panas,Rendah
2011-08-09,Fall,0,Aug,5,0,Tue,1,Clear/Partly Cloudy,0.7,0.65,5,25,30,Panas,Tinggi
2011-08-09,Fall,0,Aug,6,0,Tue,1,Clear/Partly Cloudy,0.72,0.64,6,95,101,Panas,
2011-08-09,Fall,0,Aug,7,0,Tue,1,Clear/Partly Cloudy,0.72,0.74,30,313,343,Panas,
2011-08-09,Fall,0,Aug,8,0,Tue,1,Clear/Partly Cloudy,0.74,0.66,40,352,392,Panas,
2011-08-09,Fall,0,Aug,9,0,Tue,1,Misty/Cloudy,0.78,0.62,34,141,175,Panas,
2011-08-09,Fall,0,Aug,10,0,Tue,1,Misty/Cloudy,0.8,0.59,55,89,144,Panas,
2011-08-09,Fall,0,Aug,11,0,Tue,1,Clear/Partly Cloudy,0.8,0.59,61,88,149,Panas,
2011-08-09,Fall,0,Aug,12,0,Tue,1,Clear/Partly Cloudy,0.82,0.56,60,125,185,Panas,
2011-08-09,Fall,0,Aug,13,0,Tue,1,Clear/Partly Cloudy,0.84,0.49,48,127,175,Panas,
2011-08-09,Fall,0,Aug,14,0,Tue,1,Clear/Partly Cloudy,0.86,0.44,53,95,148,Panas,
2011-08-09,Fall,0,Aug,15,0,Tue,1,Clear/Partly Cloudy,0.86,0.39,58,106,164,Panas,
2011-08-09,Fall,0,Aug,16,0,Tue,1,Clear/Partly Cloudy,0.86,0.39,57,228,285,Panas,
2011-08-09,Fall,0,Aug,17,0,Tue,1,Clear/Partly Cloudy,0.8,0.55,79,453,532,Panas,
2011-08-09,Fall,0,Aug,18,0,Tue,1,Clear/Partly Cloudy,0.8,0.55,97,488,585,Panas,
2011-08-09,Fall,0,Aug,19,0,Tue,1,Clear/Partly Cloudy,0.8,0.49,69,302,371,Panas,
2011-08-09,Fall,0,Aug,20,0,Tue,1,Clear/Partly Cloudy,0.8,0.43,34,258,292,Panas,
2011-08-09,Fall,0,Aug,21,0,Tue,1,Clear/Partly Cloudy,0.78,0.46,46,184,230,Panas,
2011-08-09,Fall,0,Aug,22,0,Tue,1,Clear/Partly Cloudy,0.78,0.46,28,127,155,Panas,
2011-08-09,Fall,0,Aug,23,0,Tue,1,Clear/Partly Cloudy,0.76,0.48,22,53,75,Panas,Sangat Tinggi
2011-08-10,Fall,0,Aug,0,0,Wed,1,Clear/Partly Cloudy,0.74,0.51,19,18,37,Panas,Sangat Tinggi
2011-08-10,Fall,0,Aug,1,0,Wed,1,Clear/Partly Cloudy,0.72,0.54,7,10,17,Panas,Sedang
2011-08-10,Fall,0,Aug,2,0,Wed,1,Clear/Partly Cloudy,0.72,0.54,1,10,11,Panas,Sedang
2011-08-10,Fall,0,Aug,3,0,Wed,1,Clear/Partly Cloudy,0.7,0.58,1,3,4,Panas,Rendah
2011-08-10,Fall,0,Aug,4,0,Wed,1,Clear/Partly Cloudy,0.7,0.54,1,4,5,Panas,Rendah
2011-08-10,Fall,0,Aug,5,0,Wed,1,Clear/Partly Cloudy,0.68,0.61,2,30,32,Panas,Sangat Tinggi
2011-08-10,Fall,0,Aug,6,0,Wed,1,Clear/Partly Cloudy,0.68,0.61,9,110,119,Panas,
2011-08-10,Fall,0,Aug,7,0,Wed,1,Clear/Partly Cloudy,0.7,0.58,16,289,305,Panas,
2011-08-10,Fall,0,Aug,8,0,Wed,1,Clear/Partly Cloudy,0.74,0.51,38,361,399,Panas,
2011-08-10,Fall,0,Aug,9,0,Wed,1,Clear/Partly Cloudy,0.76,0.48,32,148,180,Panas,
2011-08-10,Fall,0,Aug,10,0,Wed,1,Clear/Partly Cloudy,0.8,0.43,41,72,113,Panas,
2011-08-10,Fall,0,Aug,11,0,Wed,1,Clear/Partly Cloudy,0.8,0.41,54,95,149,Panas,
2011-08-10,Fall,0,Aug,12,0,Wed,1,Clear/Partly Cloudy,0.82,0.38,74,166,240,Panas,
2011-08-10,Fall,0,Aug,13,0,Wed,1,Clear/Partly Cloudy,0.82,0.38,41,150,191,Panas,
2011-08-10,Fall,0,Aug,14,0,Wed,1,Clear/Partly Cloudy,0.84,0.34,62,116,178,Panas,
2011-08-10,Fall,0,Aug,15,0,Wed,1,Clear/Partly Cloudy,0.86,0.3,53,141,194,Panas,
2011-08-10,Fall,0,Aug,16,0,Wed,1,Clear/Partly Cloudy,0.86,0.26,76,206,282,Panas,
2011-08-10,Fall,0,Aug,17,0,Wed,1,Clear/Partly Cloudy,0.84,0.26,71,513,584,Panas,
2011-08-10,Fall,0,Aug,18,0,Wed,1,Clear/Partly Cloudy,0.82,0.28,70,489,559,Panas,
2011-08-10,Fall,0,Aug,19,0,Wed,1,Clear/Partly Cloudy,0.8,0.26,79,334,413,Panas,
2011-08-10,Fall,0,Aug,20,0,Wed,1,Clear/Partly Cloudy,0.76,0.31,59,253,312,Panas,
2011-08-10,Fall,0,Aug,21,0,Wed,1,Clear/Partly Cloudy,0.76,0.33,47,162,209,Panas,
2011-08-10,Fall,0,Aug,22,0,Wed,1,Clear/Partly Cloudy,0.74,0.37,17,122,139,Panas,
2011-08-10,Fall,0,Aug,23,0,Wed,1,Clear/Partly Cloudy,0.74,0.37,14,94,108,Panas,
2011-08-11,Fall,0,Aug,0,0,Thu,1,Clear/Partly Cloudy,0.7,0.45,6,40,46,Panas,Sangat Tinggi
2011-08-11,Fall,0,Aug,1,0,Thu,1,Clear/Partly Cloudy,0.7,0.45,9,17,26,Panas,Tinggi
2011-08-11,Fall,0,Aug,2,0,Thu,1,Clear/Partly Cloudy,0.66,0.54,3,8,11,Panas,Sedang
2011-08-11,Fall,0,Aug,3,0,Thu,1,Clear/Partly Cloudy,0.64,0.57,2,7,9,Panas,Rendah
2011-08-11,Fall,0,Aug,4,0,Thu,1,Clear/Partly Cloudy,0.64,0.57,1,4,5,Panas,Rendah
2011-08-11,Fall,0,Aug,5,0,Thu,1,Clear/Partly Cloudy,0.64,0.61,2,23,25,Panas,Tinggi
2011-08-11,Fall,0,Aug,6,0,Thu,1,Clear/Partly Cloudy,0.62,0.65,5,101,106,Panas,
2011-08-11,Fall,0,Aug,7,0,Thu,1,Clear/Partly Cloudy,0.66,0.54,15,292,307,Panas,
2011-08-11,Fall,0,Aug,8,0,Thu,1,Clear/Partly Cloudy,0.7,0.45,29,361,390,Panas,
2011-08-11,Fall,0,Aug,9,0,Thu,1,Clear/Partly Cloudy,0.72,0.39,31,166,197,Panas,
2011-08-11,Fall,0,Aug,10,0,Thu,1,Clear/Partly Cloudy,0.74,0.37,36,96,132,Panas,
2011-08-11,Fall,0,Aug,11,0,Thu,1,Clear/Partly Cloudy,0.76,0.35,59,128,187,Panas,
2011-08-11,Fall,0,Aug,12,0,Thu,1,Clear/Partly Cloudy,0.78,0.31,50,164,214,Panas,
2011-08-11,Fall,0,Aug,13,0,Thu,1,Clear/Partly Cloudy,0.76,0.31,51,166,217,Panas,
2011-08-11,Fall,0,Aug,14,0,Thu,1,Clear/Partly Cloudy,0.8,0.29,39,103,142,Panas,
2011-08-11,Fall,0,Aug,15,0,Thu,1,Clear/Partly Cloudy,0.8,0.29,52,126,178,Panas,
2011-08-11,Fall,0,Aug,16,0,Thu,1,Clear/Partly Cloudy,0.8,0.27,57,241,298,Panas,
2011-08-11,Fall,0,Aug,17,0,Thu,1,Clear/Partly Cloudy,0.8,0.29,96,486,582,Panas,
2011-08-11,Fall,0,Aug,18,0,Thu,1,Clear/Partly Cloudy,0.78,0.29,74,497,571,Panas,
2011-08-11,Fall,0,Aug,19,0,Thu,1,Clear/Partly Cloudy,0.74,0.35,48,323,371,Panas,
2011-08-11,Fall,0,Aug,20,0,Thu,1,Clear/Partly Cloudy,0.72,0.37,56,232,288,Panas,
2011-08-11,Fall,0,Aug,21,0,Thu,1,Clear/Partly Cloudy,0.7,0.48,35,171,206,Panas,
2011-08-11,Fall,0,Aug,22,0,Thu,1,Clear/Partly Cloudy,0.7,0.48,34,123,157,Panas,
2011-08-11,Fall,0,Aug,23,0,Thu,1,Clear/Partly Cloudy,0.66,0.5,22,105,127,Panas,
2011-08-12,Fall,0,Aug,0,0,Fri,1,Clear/Partly Cloudy,0.64,0.53,12,53,65,Panas,Sangat Tinggi
2011-08-12,Fall,0,Aug,1,0,Fri,1,Clear/Partly Cloudy,0.64,0.53,4,19,23,Panas,Tinggi
2011-08-12,Fall,0,Aug,2,0,Fri,1,Clear/Partly Cloudy,0.62,0.57,0,15,15,Panas,Sedang
2011-08-12,Fall,0,Aug,3,0,Fri,1,Clear/Partly Cloudy,0.62,0.53,0,9,9,Panas,Rendah
2011-08-12,Fall,0,Aug,4,0,Fri,1,Clear/Partly Cloudy,0.62,0.53,0,5,5,Panas,Rendah
2011-08-12,Fall,0,Aug,5,0,Fri,1,Clear/Partly Cloudy,0.6,0.56,2,24,26,Sedang,Tinggi
2011-08-12,Fall,0,Aug,6,0,Fri,1,Clear/Partly Cloudy,0.62,0.5,3,73,76,Panas,Sangat Tinggi
2011-08-12,Fall,0,Aug,7,0,Fri,1,Clear/Partly Cloudy,0.64,0.44,17,247,264,Panas,
2011-08-12,Fall,0,Aug,8,0,Fri,1,Clear/Partly Cloudy,0.68,0.39,29,397,426,Panas,
2011-08-12,Fall,0,Aug,9,0,Fri,1,Clear/Partly Cloudy,0.72,0.34,27,178,205,Panas,
2011-08-12,Fall,0,Aug,10,0,Fri,1,Clear/Partly Cloudy,0.74,0.33,44,86,130,Panas,
2011-08-12,Fall,0,Aug,11,0,Fri,1,Clear/Partly Cloudy,0.76,0.29,48,108,156,Panas,
2011-08-12,Fall,0,Aug,12,0,Fri,1,Clear/Partly Cloudy,0.8,0.27,55,167,222,Panas,
2011-08-12,Fall,0,Aug,13,0,Fri,1,Clear/Partly Cloudy,0.78,0.29,74,179,253,Panas,
2011-08-12,Fall,0,Aug,14,0,Fri,1,Clear/Partly Cloudy,0.8,0.29,51,135,186,Panas,
2011-08-12,Fall,0,Aug,15,0,Fri,1,Clear/Partly Cloudy,0.8,0.29,59,190,249,Panas,
2011-08-12,Fall,0,Aug,16,0,Fri,1,Clear/Partly Cloudy,0.82,0.28,68,266,334,Panas,
2011-08-12,Fall,0,Aug,17,0,Fri,1,Clear/Partly Cloudy,0.82,0.26,93,423,516,Panas,
2011-08-12,Fall,0,Aug,18,0,Fri,1,Clear/Partly Cloudy,0.76,0.4,89,376,465,Panas,
2011-08-12,Fall,0,Aug,19,0,Fri,1,Clear/Partly Cloudy,0.74,0.42,101,284,385,Panas,
2011-08-12,Fall,0,Aug,20,0,Fri,1,Clear/Partly Cloudy,0.72,0.42,77,210,287,Panas,
2011-08-12,Fall,0,Aug,21,0,Fri,1,Clear/Partly Cloudy,0.7,0.48,73,153,226,Panas,
2011-08-12,Fall,0,Aug,22,0,Fri,1,Clear/Partly Cloudy,0.68,0.51,74,157,231,Panas,
2011-08-12,Fall,0,Aug,23,0,Fri,1,Clear/Partly Cloudy,0.68,0.51,51,100,151,Panas,
2011-08-13,Fall,0,Aug,0,0,Sat,0,Clear/Partly Cloudy,0.68,0.51,15,69,84,Panas,Sangat Tinggi
2011-08-13,Fall,0,Aug,1,0,Sat,0,Misty/Cloudy,0.68,0.57,13,64,77,Panas,Sangat Tinggi
2011-08-13,Fall,0,Aug,2,0,Sat,0,Clear/Partly Cloudy,0.68,0.57,16,58,74,Panas,Sangat Tinggi
2011-08-13,Fall,0,Aug,3,0,Sat,0,Clear/Partly Cloudy,0.66,0.65,9,18,27,Panas,Tinggi
2011-08-13,Fall,0,Aug,4,0,Sat,0,Misty/Cloudy,0.64,0.73,5,5,10,Panas,Rendah
2011-08-13,Fall,0,Aug,5,0,Sat,0,Clear/Partly Cloudy,0.64,0.73,3,15,18,Panas,Sedang
2011-08-13,Fall,0,Aug,6,0,Sat,0,Clear/Partly Cloudy,0.64,0.73,3,19,22,Panas,Tinggi
2011-08-13,Fall,0,Aug,7,0,Sat,0,Misty/Cloudy,0.66,0.74,10,34,44,Panas,Sangat Tinggi
2011-08-13,Fall,0,Aug,8,0,Sat,0,Misty/Cloudy,0.7,0.65,28,90,118,Panas,
2011-08-13,Fall,0,Aug,9,0,Sat,0,Misty/Cloudy,0.7,0.74,70,138,208,Panas,
2011-08-13,Fall,0,Aug,10,0,Sat,0,Misty/Cloudy,0.72,0.74,97,163,260,Panas,
2011-08-13,Fall,0,Aug,11,0,Sat,0,Misty/Cloudy,0.74,0.7,122,192,314,Panas,
2011-08-13,Fall,0,Aug,12,0,Sat,0,Misty/Cloudy,0.66,0.89,175,246,421,Panas,
2011-08-13,Fall,0,Aug,13,0,Sat,0,Misty/Cloudy,0.74,0.74,61,92,153,Panas,
2011-08-13,Fall,0,Aug,14,0,Sat,0,Clear/Partly Cloudy,0.74,0.7,113,146,259,Panas,
2011-08-13,Fall,0,Aug,15,0,Sat,0,Light Snow/Rain,0.68,0.79,150,208,358,Panas,
2011-08-13,Fall,0,Aug,16,0,Sat,0,Misty/Cloudy,0.7,0.74,148,133,281,Panas,
2011-08-13,Fall,0,Aug,17,0,Sat,0,Misty/Cloudy,0.72,0.74,97,172,269,Panas,
2011-08-13,Fall,0,Aug,18,0,Sat,0,Clear/Partly Cloudy,0.7,0.74,123,169,292,Panas,
2011-08-13,Fall,0,Aug,19,0,Sat,0,Misty/Cloudy,0.68,0.79,67,170,237,Panas,
2011-08-13,Fall,0,Aug,20,0,Sat,0,Misty/Cloudy,0.68,0.83,78,105,183,Panas,
2011-08-13,Fall,0,Aug,21,0,Sat,0,Misty/Cloudy,0.68,0.83,40,127,167,Panas,
2011-08-13,Fall,0,Aug,22,0,Sat,0,Misty/Cloudy,0.68,0.83,36,118,154,Panas,
2011-08-13,Fall,0,Aug,23,0,Sat,0,Misty/Cloudy,0.66,0.83,25,95,120,Panas,
2011-08-14,Fall,0,Aug,0,0,Sun,0,Light Snow/Rain,0.66,0.83,19,71,90,Panas,Sangat Tinggi
2011-08-14,Fall,0,Aug,1,0,Sun,0,Light Snow/Rain,0.64,0.89,16,57,73,Panas,Sangat Tinggi
2011-08-14,Fall,0,Aug,2,0,Sun,0,Light Snow/Rain,0.64,0.89,13,49,62,Panas,Sangat Tinggi
2011-08-14,Fall,0,Aug,3,0,Sun,0,Misty/Cloudy,0.64,0.94,5,22,27,Panas,Tinggi
2011-08-14,Fall,0,Aug,4,0,Sun,0,Light Snow/Rain,0.64,0.94,1,2,3,Panas,Rendah
2011-08-14,Fall,0,Aug,5,0,Sun,0,Misty/Cloudy,0.64,0.94,1,9,10,Panas,Rendah
2011-08-14,Fall,0,Aug,6,0,Sun,0,Misty/Cloudy,0.64,0.94,2,4,6,Panas,Rendah
2011-08-14,Fall,0,Aug,7,0,Sun,0,Misty/Cloudy,0.66,0.89,4,20,24,Panas,Tinggi
2011-08-14,Fall,0,Aug,8,0,Sun,0,Misty/Cloudy,0.66,0.89,20,21,41,Panas,Sangat Tinggi
2011-08-14,Fall,0,Aug,9,0,Sun,0,Light Snow/Rain,0.66,0.89,27,76,103,Panas,
2011-08-14,Fall,0,Aug,10,0,Sun,0,Clear/Partly Cloudy,0.7,0.79,67,116,183,Panas,
2011-08-14,Fall,0,Aug,11,0,Sun,0,Clear/Partly Cloudy,0.7,0.79,81,117,198,Panas,
2011-08-14,Fall,0,Aug,12,0,Sun,0,Misty/Cloudy,0.7,0.79,98,183,281,Panas,
2011-08-14,Fall,0,Aug,13,0,Sun,0,Clear/Partly Cloudy,0.72,0.74,144,233,377,Panas,
2011-08-14,Fall,0,Aug,14,0,Sun,0,Clear/Partly Cloudy,0.74,0.7,126,244,370,Panas,
2011-08-14,Fall,0,Aug,15,0,Sun,0,Clear/Partly Cloudy,0.74,0.66,128,203,331,Panas,
2011-08-14,Fall,0,Aug,16,0,Sun,0,Clear/Partly Cloudy,0.74,0.66,116,176,292,Panas,
2011-08-14,Fall,0,Aug,17,0,Sun,0,Clear/Partly Cloudy,0.76,0.62,133,196,329,Panas,
2011-08-14,Fall,0,Aug,18,0,Sun,0,Clear/Partly Cloudy,0.74,0.66,125,222,347,Panas,
2011-08-14,Fall,0,Aug,19,0,Sun,0,Clear/Partly Cloudy,0.72,0.74,75,184,259,Panas,
2011-08-14,Fall,0,Aug,20,0,Sun,0,Clear/Partly Cloudy,0.7,0.84,67,126,193,Panas,
2011-08-14,Fall,0,Aug,21,0,Sun,0,Light Snow/Rain,0.6,0.88,51,104,155,Sedang,
2011-08-14,Fall,0,Aug,22,0,Sun,0,Light Snow/Rain,0.6,0.88,14,25,39,Sedang,Sangat Tinggi
2011-08-14,Fall,0,Aug,23,0,Sun,0,Light Snow/Rain,0.6,0.83,5,22,27,Sedang,Tinggi
2011-08-15,Fall,0,Aug,0,0,Mon,1,Light Snow/Rain,0.6,0.88,7,18,25,Sedang,Tinggi
2011-08-15,Fall,0,Aug,1,0,Mon,1,Misty/Cloudy,0.6,0.88,1,9,10,Sedang,Rendah
2011-08-15,Fall,0,Aug,2,0,Mon,1,Misty/Cloudy,0.6,0.83,0,3,3,Sedang,Rendah
2011-08-15,Fall,0,Aug,3,0,Mon,1,Clear/Partly Cloudy,0.6,0.83,1,6,7,Sedang,Rendah
2011-08-15,Fall,0,Aug,4,0,Mon,1,Clear/Partly Cloudy,0.6,0.83,1,4,5,Sedang,Rendah
2011-08-15,Fall,0,Aug,5,0,Mon,1,Misty/Cloudy,0.6,0.88,3,14,17,Sedang,Sedang
2011-08-15,Fall,0,Aug,6,0,Mon,1,Clear/Partly Cloudy,0.6,0.88,3,87,90,Sedang,Sangat Tinggi
2011-08-15,Fall,0,Aug,7,0,Mon,1,Clear/Partly Cloudy,0.6,0.88,10,248,258,Sedang,
2011-08-15,Fall,0,Aug,8,0,Mon,1,Clear/Partly Cloudy,0.64,0.78,29,326,355,Panas,
2011-08-15,Fall,0,Aug,9,0,Mon,1,Clear/Partly Cloudy,0.64,0.78,52,170,222,Panas,
2011-08-15,Fall,0,Aug,10,0,Mon,1,Clear/Partly Cloudy,0.68,0.69,54,87,141,Panas,
2011-08-15,Fall,0,Aug,11,0,Mon,1,Misty/Cloudy,0.72,0.62,41,112,153,Panas,
2011-08-15,Fall,0,Aug,12,0,Mon,1,Clear/Partly Cloudy,0.74,0.58,62,116,178,Panas,
2011-08-15,Fall,0,Aug,13,0,Mon,1,Clear/Partly Cloudy,0.78,0.52,53,140,193,Panas,
2011-08-15,Fall,0,Aug,14,0,Mon,1,Clear/Partly Cloudy,0.74,0.55,56,95,151,Panas,
2011-08-15,Fall,0,Aug,15,0,Mon,1,Light Snow/Rain,0.74,0.55,49,133,182,Panas,
2011-08-15,Fall,0,Aug,16,0,Mon,1,Clear/Partly Cloudy,0.74,0.55,58,225,283,Panas,
2011-08-15,Fall,0,Aug,17,0,Mon,1,Clear/Partly Cloudy,0.74,0.51,59,471,530,Panas,
2011-08-15,Fall,0,Aug,18,0,Mon,1,Clear/Partly Cloudy,0.7,0.65,70,413,483,Panas,
2011-08-15,Fall,0,Aug,19,0,Mon,1,Clear/Partly Cloudy,0.7,0.65,54,343,397,Panas,
